project,projection,nomlex,NA,NA,NA,NA,NA,NA
medicate,medication,nomlex,NA,NA,NA,NA,NA,NA
endure,endurance,nomlex,NA,NA,NA,NA,NA,NA
espouse,espousal,nomlex,NA,NA,NA,NA,NA,NA
embody,embodiment,nomlex,NA,NA,NA,NA,NA,NA
lease,lessee,nomlex,NA,NA,NA,NA,NA,NA
declare,declaration,nomlex,NA,NA,NA,NA,NA,NA
decompose,decomposition,nomlex,NA,NA,NA,NA,NA,NA
exhibit,exhibition,nomlex,NA,NA,NA,NA,NA,NA
starve,starvation,nomlex,NA,NA,NA,NA,NA,NA
navigate,navigation,nomlex,NA,NA,NA,NA,NA,NA
subdivide,subdivision,nomlex,NA,NA,NA,NA,NA,NA
rent,rental,nomlex,NA,NA,NA,NA,NA,NA
dictate,dictation,nomlex,NA,NA,NA,NA,NA,NA
need,need,nomlex,NA,NA,NA,NA,NA,NA
mechanize,mechanization,nomlex,NA,NA,NA,NA,NA,NA
dismember,dismemberment,nomlex,NA,NA,NA,NA,NA,NA
invite,invitation,nomlex,NA,NA,NA,NA,NA,NA
sell,seller,nomlex,NA,NA,NA,NA,NA,NA
aspirate,aspiration2,nomlex,NA,NA,NA,NA,NA,NA
isolate,isolation,nomlex,NA,NA,NA,NA,NA,NA
build,builder,nomlex,NA,NA,NA,NA,NA,NA
retrench,retrenchment,nomlex,NA,NA,NA,NA,NA,NA
transmit,transmission,nomlex,NA,NA,NA,NA,NA,NA
destroy,destruction,nomlex,NA,NA,NA,NA,NA,NA
divert,diversion,nomlex,NA,NA,NA,NA,NA,NA
buff,buffer,nomlex,NA,NA,NA,NA,NA,NA
play,player,nomlex,NA,NA,NA,NA,NA,NA
pain,pain,nomlex,NA,NA,NA,NA,NA,NA
populate,population,nomlex,NA,NA,NA,NA,NA,NA
deploy,deployment,nomlex,NA,NA,NA,NA,NA,NA
quote,quotation,nomlex,NA,NA,NA,NA,NA,NA
price,price,nomlex,NA,NA,NA,NA,NA,NA
object,objection,nomlex,NA,NA,NA,NA,NA,NA
compress,compression,nomlex,NA,NA,NA,NA,NA,NA
chart,charter,nomlex,NA,NA,NA,NA,NA,NA
evaporate,evaporation,nomlex,NA,NA,NA,NA,NA,NA
react,reaction,nomlex,NA,NA,NA,NA,NA,NA
propagate,propagation,nomlex,NA,NA,NA,NA,NA,NA
plan,plan,nomlex,NA,NA,NA,NA,NA,NA
plan,planner,nomlex,NA,NA,NA,NA,NA,NA
multiply,multiplication,nomlex,NA,NA,NA,NA,NA,NA
utilize,utilization,nomlex,NA,NA,NA,NA,NA,NA
fluctuate,fluctuation,nomlex,NA,NA,NA,NA,NA,NA
model,modelling,nomlex,NA,NA,NA,NA,NA,NA
prostitute,prostitution,nomlex,NA,NA,NA,NA,NA,NA
refrigerate,refrigeration,nomlex,NA,NA,NA,NA,NA,NA
discourage,discouragement,nomlex,NA,NA,NA,NA,NA,NA
amortize,amortization,nomlex,NA,NA,NA,NA,NA,NA
average,average,nomlex,NA,NA,NA,NA,NA,NA
adopt,adoption,nomlex,NA,NA,NA,NA,NA,NA
request,request,nomlex,NA,NA,NA,NA,NA,NA
drive,driver,nomlex,NA,NA,NA,NA,NA,NA
legislate,legislation,nomlex,NA,NA,NA,NA,NA,NA
consummate,consummation,nomlex,NA,NA,NA,NA,NA,NA
place,placement,nomlex,NA,NA,NA,NA,NA,NA
readjust,readjustment,nomlex,NA,NA,NA,NA,NA,NA
rendezvous,rendezvous,nomlex,NA,NA,NA,NA,NA,NA
omit,omission,nomlex,NA,NA,NA,NA,NA,NA
constrict,constriction,nomlex,NA,NA,NA,NA,NA,NA
oppress,oppression,nomlex,NA,NA,NA,NA,NA,NA
procreate,procreation,nomlex,NA,NA,NA,NA,NA,NA
reserve,reservation,nomlex,NA,NA,NA,NA,NA,NA
bomb,bomber,nomlex,NA,NA,NA,NA,NA,NA
restore,restoration,nomlex,NA,NA,NA,NA,NA,NA
reorganize,reorganization,nomlex,NA,NA,NA,NA,NA,NA
retire,retiree,nomlex,NA,NA,NA,NA,NA,NA
retire,retirement,nomlex,NA,NA,NA,NA,NA,NA
terminate,termination,nomlex,NA,NA,NA,NA,NA,NA
connect,connection,nomlex,NA,NA,NA,NA,NA,NA
desolate,desolation,nomlex,NA,NA,NA,NA,NA,NA
polarize,polarization,nomlex,NA,NA,NA,NA,NA,NA
participate,participation,nomlex,NA,NA,NA,NA,NA,NA
utter,utterance,nomlex,NA,NA,NA,NA,NA,NA
fear,fear,nomlex,NA,NA,NA,NA,NA,NA
debate,debate,nomlex,NA,NA,NA,NA,NA,NA
help,help,nomlex,NA,NA,NA,NA,NA,NA
impact,impact,nomlex,NA,NA,NA,NA,NA,NA
disillusion,disillusionment,nomlex,NA,NA,NA,NA,NA,NA
acquit,acquittal,nomlex,NA,NA,NA,NA,NA,NA
reunite,reunion,nomlex,NA,NA,NA,NA,NA,NA
dramatize,dramatization,nomlex,NA,NA,NA,NA,NA,NA
state,statement,nomlex,NA,NA,NA,NA,NA,NA
ossify,ossification,nomlex,NA,NA,NA,NA,NA,NA
betray,betrayal,nomlex,NA,NA,NA,NA,NA,NA
integrate,integration,nomlex,NA,NA,NA,NA,NA,NA
announce,announcement,nomlex,NA,NA,NA,NA,NA,NA
announce,announcer,nomlex,NA,NA,NA,NA,NA,NA
achieve,achievement,nomlex,NA,NA,NA,NA,NA,NA
dispute,dispute,nomlex,NA,NA,NA,NA,NA,NA
prosecute,prosecution,nomlex,NA,NA,NA,NA,NA,NA
move,motion1,nomlex,NA,NA,NA,NA,NA,NA
move,movement,nomlex,NA,NA,NA,NA,NA,NA
devastate,devastation,nomlex,NA,NA,NA,NA,NA,NA
vary,variation,nomlex,NA,NA,NA,NA,NA,NA
endorse,endorsement,nomlex,NA,NA,NA,NA,NA,NA
denounce,denunciation,nomlex,NA,NA,NA,NA,NA,NA
accrue,accrual,nomlex,NA,NA,NA,NA,NA,NA
reply,reply,nomlex,NA,NA,NA,NA,NA,NA
report,report,nomlex,NA,NA,NA,NA,NA,NA
report,reporter,nomlex,NA,NA,NA,NA,NA,NA
penetrate,penetration,nomlex,NA,NA,NA,NA,NA,NA
reprove,reproval,nomlex,NA,NA,NA,NA,NA,NA
trade,trade,nomlex,NA,NA,NA,NA,NA,NA
trade,trader,nomlex,NA,NA,NA,NA,NA,NA
intensify,intensification,nomlex,NA,NA,NA,NA,NA,NA
celebrate,celebration,nomlex,NA,NA,NA,NA,NA,NA
reveal,revelation,nomlex,NA,NA,NA,NA,NA,NA
imprison,imprisonment,nomlex,NA,NA,NA,NA,NA,NA
resolve,resolution,nomlex,NA,NA,NA,NA,NA,NA
co-operate,co-operation,nomlex,NA,NA,NA,NA,NA,NA
hospitalize,hospitalization,nomlex,NA,NA,NA,NA,NA,NA
remove,removal,nomlex,NA,NA,NA,NA,NA,NA
proclaim,proclamation,nomlex,NA,NA,NA,NA,NA,NA
investigate,investigation,nomlex,NA,NA,NA,NA,NA,NA
erupt,eruption,nomlex,NA,NA,NA,NA,NA,NA
sterlize,sterilization,nomlex,NA,NA,NA,NA,NA,NA
contain,container,nomlex,NA,NA,NA,NA,NA,NA
contain,containment,nomlex,NA,NA,NA,NA,NA,NA
identify,identification,nomlex,NA,NA,NA,NA,NA,NA
disparage,disparagement,nomlex,NA,NA,NA,NA,NA,NA
require,requirement,nomlex,NA,NA,NA,NA,NA,NA
preach,preacher,nomlex,NA,NA,NA,NA,NA,NA
transact,transaction,nomlex,NA,NA,NA,NA,NA,NA
conform,conformation,nomlex,NA,NA,NA,NA,NA,NA
signify,significance,nomlex,NA,NA,NA,NA,NA,NA
expel,expulsion,nomlex,NA,NA,NA,NA,NA,NA
imitate,imitation,nomlex,NA,NA,NA,NA,NA,NA
resist,resistance,nomlex,NA,NA,NA,NA,NA,NA
trick,trickery,nomlex,NA,NA,NA,NA,NA,NA
reinforce,reinforcement,nomlex,NA,NA,NA,NA,NA,NA
oxidize,oxidation,nomlex,NA,NA,NA,NA,NA,NA
corrupt,corruption,nomlex,NA,NA,NA,NA,NA,NA
concern,concern,nomlex,NA,NA,NA,NA,NA,NA
detect,detection,nomlex,NA,NA,NA,NA,NA,NA
mortgage,mortgagee,nomlex,NA,NA,NA,NA,NA,NA
extradite,extradition,nomlex,NA,NA,NA,NA,NA,NA
incite,incitement,nomlex,NA,NA,NA,NA,NA,NA
tend,tender,nomlex,NA,NA,NA,NA,NA,NA
pump,pumping,nomlex,NA,NA,NA,NA,NA,NA
restitute,restitution,nomlex,NA,NA,NA,NA,NA,NA
progress,progress,nomlex,NA,NA,NA,NA,NA,NA
donate,donation,nomlex,NA,NA,NA,NA,NA,NA
approach,approach,nomlex,NA,NA,NA,NA,NA,NA
preserve,preservation,nomlex,NA,NA,NA,NA,NA,NA
avow,avowal,nomlex,NA,NA,NA,NA,NA,NA
extend,extension,nomlex,NA,NA,NA,NA,NA,NA
refine,refinement,nomlex,NA,NA,NA,NA,NA,NA
prescribe,prescription,nomlex,NA,NA,NA,NA,NA,NA
complement,complement,nomlex,NA,NA,NA,NA,NA,NA
conjoin,conjunction,nomlex,NA,NA,NA,NA,NA,NA
deliver,delivery,nomlex,NA,NA,NA,NA,NA,NA
blame,blame,nomlex,NA,NA,NA,NA,NA,NA
liquidate,liquidation,nomlex,NA,NA,NA,NA,NA,NA
complicate,complication,nomlex,NA,NA,NA,NA,NA,NA
highlight,highlight,nomlex,NA,NA,NA,NA,NA,NA
franchise,franchisee,nomlex,NA,NA,NA,NA,NA,NA
come,comeback,nomlex,NA,NA,NA,NA,NA,NA
improve,improvement,nomlex,NA,NA,NA,NA,NA,NA
improve,improvement,nomlex,NA,NA,NA,NA,NA,NA
exclaim,exclamation,nomlex,NA,NA,NA,NA,NA,NA
store,storage,nomlex,NA,NA,NA,NA,NA,NA
store,storing,nomlex,NA,NA,NA,NA,NA,NA
reverse,reversal,nomlex,NA,NA,NA,NA,NA,NA
license,licensee,nomlex,NA,NA,NA,NA,NA,NA
dedicate,dedication,nomlex,NA,NA,NA,NA,NA,NA
contract,contraction,nomlex,NA,NA,NA,NA,NA,NA
contract,contractor,nomlex,NA,NA,NA,NA,NA,NA
emit,emission,nomlex,NA,NA,NA,NA,NA,NA
assure,assurance,nomlex,NA,NA,NA,NA,NA,NA
admit,admission,nomlex,NA,NA,NA,NA,NA,NA
admit,admittance,nomlex,NA,NA,NA,NA,NA,NA
concentrate,concentration,nomlex,NA,NA,NA,NA,NA,NA
mobilize,mobilization,nomlex,NA,NA,NA,NA,NA,NA
retort,retort,nomlex,NA,NA,NA,NA,NA,NA
dislocate,dislocation,nomlex,NA,NA,NA,NA,NA,NA
approve,approval,nomlex,NA,NA,NA,NA,NA,NA
confabulate,confabulation,nomlex,NA,NA,NA,NA,NA,NA
comment,comment,nomlex,NA,NA,NA,NA,NA,NA
comment,commentary,nomlex,NA,NA,NA,NA,NA,NA
suggest,suggestion,nomlex,NA,NA,NA,NA,NA,NA
consume,consumer,nomlex,NA,NA,NA,NA,NA,NA
consume,consumption,nomlex,NA,NA,NA,NA,NA,NA
conclude,conclusion,nomlex,NA,NA,NA,NA,NA,NA
suppress,suppression,nomlex,NA,NA,NA,NA,NA,NA
embroider,embroidery,nomlex,NA,NA,NA,NA,NA,NA
solve,solution,nomlex,NA,NA,NA,NA,NA,NA
agglomerate,agglomeration,nomlex,NA,NA,NA,NA,NA,NA
subscribe,subscription,nomlex,NA,NA,NA,NA,NA,NA
exploit,exploitation,nomlex,NA,NA,NA,NA,NA,NA
indict,indictment,nomlex,NA,NA,NA,NA,NA,NA
maximize,maximization,nomlex,NA,NA,NA,NA,NA,NA
sing,singer,nomlex,NA,NA,NA,NA,NA,NA
cancel,cancellation,nomlex,NA,NA,NA,NA,NA,NA
respect,respect,nomlex,NA,NA,NA,NA,NA,NA
cohere,cohesion,nomlex,NA,NA,NA,NA,NA,NA
labor,labor,nomlex,NA,NA,NA,NA,NA,NA
labor,laborer,nomlex,NA,NA,NA,NA,NA,NA
civilize,civilization,nomlex,NA,NA,NA,NA,NA,NA
speak,speaker,nomlex,NA,NA,NA,NA,NA,NA
intrude,intrusion,nomlex,NA,NA,NA,NA,NA,NA
disintegrate,disintegration,nomlex,NA,NA,NA,NA,NA,NA
create,creation,nomlex,NA,NA,NA,NA,NA,NA
certify,certification,nomlex,NA,NA,NA,NA,NA,NA
mismanage,mismanagement,nomlex,NA,NA,NA,NA,NA,NA
concede,concession,nomlex,NA,NA,NA,NA,NA,NA
commission,commissioner,nomlex,NA,NA,NA,NA,NA,NA
interpret,interpretation,nomlex,NA,NA,NA,NA,NA,NA
entitle,entitlement,nomlex,NA,NA,NA,NA,NA,NA
qualify,qualification,nomlex,NA,NA,NA,NA,NA,NA
threaten,threat,nomlex,NA,NA,NA,NA,NA,NA
wait,waiter,nomlex,NA,NA,NA,NA,NA,NA
realize,realization,nomlex,NA,NA,NA,NA,NA,NA
define,definition,nomlex,NA,NA,NA,NA,NA,NA
describe,description,nomlex,NA,NA,NA,NA,NA,NA
exasperate,exasperation,nomlex,NA,NA,NA,NA,NA,NA
fire,firing,nomlex,NA,NA,NA,NA,NA,NA
infect,infection,nomlex,NA,NA,NA,NA,NA,NA
dismiss,dismissal,nomlex,NA,NA,NA,NA,NA,NA
protect,protection,nomlex,NA,NA,NA,NA,NA,NA
assert,assertion,nomlex,NA,NA,NA,NA,NA,NA
lift,lift-off,nomlex,NA,NA,NA,NA,NA,NA
minister,ministry,nomlex,NA,NA,NA,NA,NA,NA
demand,demand,nomlex,NA,NA,NA,NA,NA,NA
catch,catcher,nomlex,NA,NA,NA,NA,NA,NA
verify,verification,nomlex,NA,NA,NA,NA,NA,NA
spin,spin-off,nomlex,NA,NA,NA,NA,NA,NA
spin,spinoff,nomlex,NA,NA,NA,NA,NA,NA
spin,spinout,nomlex,NA,NA,NA,NA,NA,NA
diffuse,diffusion,nomlex,NA,NA,NA,NA,NA,NA
allot,allotment,nomlex,NA,NA,NA,NA,NA,NA
banish,banishment,nomlex,NA,NA,NA,NA,NA,NA
inhibit,inhibition,nomlex,NA,NA,NA,NA,NA,NA
unify,unification,nomlex,NA,NA,NA,NA,NA,NA
look,look,nomlex,NA,NA,NA,NA,NA,NA
diffract,diffraction,nomlex,NA,NA,NA,NA,NA,NA
amend,amendment,nomlex,NA,NA,NA,NA,NA,NA
reinstate,reinstatement,nomlex,NA,NA,NA,NA,NA,NA
align,alignment,nomlex,NA,NA,NA,NA,NA,NA
bill,bill,nomlex,NA,NA,NA,NA,NA,NA
tolerate,tolerance,nomlex,NA,NA,NA,NA,NA,NA
value,valuation,nomlex,NA,NA,NA,NA,NA,NA
corrode,corrosion,nomlex,NA,NA,NA,NA,NA,NA
compile,compilation,nomlex,NA,NA,NA,NA,NA,NA
ail,ailment,nomlex,NA,NA,NA,NA,NA,NA
petition,petitioner,nomlex,NA,NA,NA,NA,NA,NA
remind,reminder,nomlex,NA,NA,NA,NA,NA,NA
endanger,endangerment,nomlex,NA,NA,NA,NA,NA,NA
aid,aid,nomlex,NA,NA,NA,NA,NA,NA
guide,guidance,nomlex,NA,NA,NA,NA,NA,NA
reunify,reunification,nomlex,NA,NA,NA,NA,NA,NA
approximate,approximation,nomlex,NA,NA,NA,NA,NA,NA
reassure,reassurance,nomlex,NA,NA,NA,NA,NA,NA
apprehend,apprehension,nomlex,NA,NA,NA,NA,NA,NA
dissent,dissension,nomlex,NA,NA,NA,NA,NA,NA
contrive,contrivances,nomlex,NA,NA,NA,NA,NA,NA
disapprove,disapproval,nomlex,NA,NA,NA,NA,NA,NA
roll,roller,nomlex,NA,NA,NA,NA,NA,NA
characterize,characterization,nomlex,NA,NA,NA,NA,NA,NA
return,return,nomlex,NA,NA,NA,NA,NA,NA
incubate,incubation,nomlex,NA,NA,NA,NA,NA,NA
transfuse,transfusion,nomlex,NA,NA,NA,NA,NA,NA
conserve,conservation,nomlex,NA,NA,NA,NA,NA,NA
disappear,disappearance,nomlex,NA,NA,NA,NA,NA,NA
chase,chase,nomlex,NA,NA,NA,NA,NA,NA
portray,portrayal,nomlex,NA,NA,NA,NA,NA,NA
infringe,infringement,nomlex,NA,NA,NA,NA,NA,NA
recover,recovery,nomlex,NA,NA,NA,NA,NA,NA
develop,developer,nomlex,NA,NA,NA,NA,NA,NA
develop,development,nomlex,NA,NA,NA,NA,NA,NA
vindicate,vindication,nomlex,NA,NA,NA,NA,NA,NA
inquire,inquiry,nomlex,NA,NA,NA,NA,NA,NA
pay,payee,nomlex,NA,NA,NA,NA,NA,NA
pay,payment,nomlex,NA,NA,NA,NA,NA,NA
make,maker,nomlex,NA,NA,NA,NA,NA,NA
sight,sight,nomlex,NA,NA,NA,NA,NA,NA
reappraise,reappraisal,nomlex,NA,NA,NA,NA,NA,NA
butcher,butchery,nomlex,NA,NA,NA,NA,NA,NA
descend,descent,nomlex,NA,NA,NA,NA,NA,NA
contaminate,contamination,nomlex,NA,NA,NA,NA,NA,NA
propose,proposal,nomlex,NA,NA,NA,NA,NA,NA
propose,proposition,nomlex,NA,NA,NA,NA,NA,NA
advise,advice,nomlex,NA,NA,NA,NA,NA,NA
advise,adviser,nomlex,NA,NA,NA,NA,NA,NA
advise,advisor,nomlex,NA,NA,NA,NA,NA,NA
document,documentation,nomlex,NA,NA,NA,NA,NA,NA
revolt,revolution,nomlex,NA,NA,NA,NA,NA,NA
extrude,extrusion,nomlex,NA,NA,NA,NA,NA,NA
agress,aggression,nomlex,NA,NA,NA,NA,NA,NA
commune,communion,nomlex,NA,NA,NA,NA,NA,NA
settle,settlement,nomlex,NA,NA,NA,NA,NA,NA
raid,raider,nomlex,NA,NA,NA,NA,NA,NA
absorb,absorption,nomlex,NA,NA,NA,NA,NA,NA
defy,defiance,nomlex,NA,NA,NA,NA,NA,NA
assist,assistance,nomlex,NA,NA,NA,NA,NA,NA
disagree,disagreement,nomlex,NA,NA,NA,NA,NA,NA
effect,effect,nomlex,NA,NA,NA,NA,NA,NA
kill,killer,nomlex,NA,NA,NA,NA,NA,NA
intuit,intuition,nomlex,NA,NA,NA,NA,NA,NA
depict,depiction,nomlex,NA,NA,NA,NA,NA,NA
expand,expansion,nomlex,NA,NA,NA,NA,NA,NA
insure,insurance,nomlex,NA,NA,NA,NA,NA,NA
insure,insurer,nomlex,NA,NA,NA,NA,NA,NA
consign,consignee,nomlex,NA,NA,NA,NA,NA,NA
consign,consignment,nomlex,NA,NA,NA,NA,NA,NA
retard,retardation,nomlex,NA,NA,NA,NA,NA,NA
argue,argument,nomlex,NA,NA,NA,NA,NA,NA
fascinate,fascination,nomlex,NA,NA,NA,NA,NA,NA
rearm,rearmament,nomlex,NA,NA,NA,NA,NA,NA
mention,mention,nomlex,NA,NA,NA,NA,NA,NA
ranch,rancher,nomlex,NA,NA,NA,NA,NA,NA
inherit,inheritance,nomlex,NA,NA,NA,NA,NA,NA
honor,honoree,nomlex,NA,NA,NA,NA,NA,NA
contact,contact,nomlex,NA,NA,NA,NA,NA,NA
command,command,nomlex,NA,NA,NA,NA,NA,NA
command,commander,nomlex,NA,NA,NA,NA,NA,NA
withdraw,withdrawal,nomlex,NA,NA,NA,NA,NA,NA
coordinate,coordination,nomlex,NA,NA,NA,NA,NA,NA
diversify,diversification,nomlex,NA,NA,NA,NA,NA,NA
justify,justification,nomlex,NA,NA,NA,NA,NA,NA
bereave,bereavement,nomlex,NA,NA,NA,NA,NA,NA
abstain,abstention,nomlex,NA,NA,NA,NA,NA,NA
appease,appeasement,nomlex,NA,NA,NA,NA,NA,NA
excise,excision,nomlex,NA,NA,NA,NA,NA,NA
ratify,ratification,nomlex,NA,NA,NA,NA,NA,NA
distribute,distribution,nomlex,NA,NA,NA,NA,NA,NA
amalgamate,amalgamation,nomlex,NA,NA,NA,NA,NA,NA
interrupt,interruption,nomlex,NA,NA,NA,NA,NA,NA
select,selection,nomlex,NA,NA,NA,NA,NA,NA
cease,cessation,nomlex,NA,NA,NA,NA,NA,NA
disperse,dispersal,nomlex,NA,NA,NA,NA,NA,NA
disperse,dispersion,nomlex,NA,NA,NA,NA,NA,NA
love,love,nomlex,NA,NA,NA,NA,NA,NA
love,lover,nomlex,NA,NA,NA,NA,NA,NA
abolish,abolition,nomlex,NA,NA,NA,NA,NA,NA
modulate,modulation,nomlex,NA,NA,NA,NA,NA,NA
down,downing,nomlex,NA,NA,NA,NA,NA,NA
console,consolation,nomlex,NA,NA,NA,NA,NA,NA
revive,revival,nomlex,NA,NA,NA,NA,NA,NA
disseminate,dissemination,nomlex,NA,NA,NA,NA,NA,NA
supply,supplier,nomlex,NA,NA,NA,NA,NA,NA
discuss,discussion,nomlex,NA,NA,NA,NA,NA,NA
allude,allusion,nomlex,NA,NA,NA,NA,NA,NA
add,addition,nomlex,NA,NA,NA,NA,NA,NA
combine,combination,nomlex,NA,NA,NA,NA,NA,NA
defray,defrayal,nomlex,NA,NA,NA,NA,NA,NA
exempt,exemption,nomlex,NA,NA,NA,NA,NA,NA
tax,taxation,nomlex,NA,NA,NA,NA,NA,NA
disrupt,disruption,nomlex,NA,NA,NA,NA,NA,NA
enact,enactment,nomlex,NA,NA,NA,NA,NA,NA
designate,designation,nomlex,NA,NA,NA,NA,NA,NA
opt,option,nomlex,NA,NA,NA,NA,NA,NA
race,race,nomlex,NA,NA,NA,NA,NA,NA
magnify,magnification,nomlex,NA,NA,NA,NA,NA,NA
miscalculate,miscalculation,nomlex,NA,NA,NA,NA,NA,NA
read,reader,nomlex,NA,NA,NA,NA,NA,NA
evaluate,evaluation,nomlex,NA,NA,NA,NA,NA,NA
bid,bidder,nomlex,NA,NA,NA,NA,NA,NA
discontinue,discontinuance,nomlex,NA,NA,NA,NA,NA,NA
displace,displacement,nomlex,NA,NA,NA,NA,NA,NA
test,test,nomlex,NA,NA,NA,NA,NA,NA
redeem,redemption,nomlex,NA,NA,NA,NA,NA,NA
presume,presumption,nomlex,NA,NA,NA,NA,NA,NA
supervise,supervision,nomlex,NA,NA,NA,NA,NA,NA
judge,judgment,nomlex,NA,NA,NA,NA,NA,NA
replace,replacement,nomlex,NA,NA,NA,NA,NA,NA
paint,painter,nomlex,NA,NA,NA,NA,NA,NA
review,review,nomlex,NA,NA,NA,NA,NA,NA
desire,desire,nomlex,NA,NA,NA,NA,NA,NA
rotate,rotation,nomlex,NA,NA,NA,NA,NA,NA
confront,confrontation,nomlex,NA,NA,NA,NA,NA,NA
hunt,hunter,nomlex,NA,NA,NA,NA,NA,NA
manifest,manifestation,nomlex,NA,NA,NA,NA,NA,NA
lose,loss,nomlex,NA,NA,NA,NA,NA,NA
collect,collection,nomlex,NA,NA,NA,NA,NA,NA
benefit,beneficiary,nomlex,NA,NA,NA,NA,NA,NA
continue,continuation,nomlex,NA,NA,NA,NA,NA,NA
contradict,contradiction,nomlex,NA,NA,NA,NA,NA,NA
augur,augury,nomlex,NA,NA,NA,NA,NA,NA
fulfil,fulfillment,nomlex,NA,NA,NA,NA,NA,NA
centralize,centralization,nomlex,NA,NA,NA,NA,NA,NA
deduct,deduction1,nomlex,NA,NA,NA,NA,NA,NA
deal,deal,nomlex,NA,NA,NA,NA,NA,NA
deal,dealer,nomlex,NA,NA,NA,NA,NA,NA
flatter,flattery,nomlex,NA,NA,NA,NA,NA,NA
ascend,ascent,nomlex,NA,NA,NA,NA,NA,NA
impeach,impeachment,nomlex,NA,NA,NA,NA,NA,NA
revel,revelry,nomlex,NA,NA,NA,NA,NA,NA
deduce,deduction2,nomlex,NA,NA,NA,NA,NA,NA
export,exporter,nomlex,NA,NA,NA,NA,NA,NA
accelerate,acceleration,nomlex,NA,NA,NA,NA,NA,NA
convey,conveyance,nomlex,NA,NA,NA,NA,NA,NA
escape,escapee,nomlex,NA,NA,NA,NA,NA,NA
reconsider,reconsideration,nomlex,NA,NA,NA,NA,NA,NA
advertise,advertisement,nomlex,NA,NA,NA,NA,NA,NA
modernize,modernization,nomlex,NA,NA,NA,NA,NA,NA
transport,transportation,nomlex,NA,NA,NA,NA,NA,NA
congratulate,congratulation,nomlex,NA,NA,NA,NA,NA,NA
lead,leader,nomlex,NA,NA,NA,NA,NA,NA
confirm,confirmation,nomlex,NA,NA,NA,NA,NA,NA
avoid,avoidance,nomlex,NA,NA,NA,NA,NA,NA
rehearse,rehearsal,nomlex,NA,NA,NA,NA,NA,NA
reinvest,reinvestment,nomlex,NA,NA,NA,NA,NA,NA
resonate,resonance,nomlex,NA,NA,NA,NA,NA,NA
allocate,allocation,nomlex,NA,NA,NA,NA,NA,NA
drudge,drudgery,nomlex,NA,NA,NA,NA,NA,NA
convict,conviction,nomlex,NA,NA,NA,NA,NA,NA
moderate,moderation,nomlex,NA,NA,NA,NA,NA,NA
invade,invasion,nomlex,NA,NA,NA,NA,NA,NA
refer,referee2,nomlex,NA,NA,NA,NA,NA,NA
refer,referral,nomlex,NA,NA,NA,NA,NA,NA
hinder,hindrances,nomlex,NA,NA,NA,NA,NA,NA
revise,revision,nomlex,NA,NA,NA,NA,NA,NA
rub,rubber,nomlex,NA,NA,NA,NA,NA,NA
arraign,arraignment,nomlex,NA,NA,NA,NA,NA,NA
communicate,communication,nomlex,NA,NA,NA,NA,NA,NA
slaughter,slaughter,nomlex,NA,NA,NA,NA,NA,NA
procure,procurement,nomlex,NA,NA,NA,NA,NA,NA
market,marketer,nomlex,NA,NA,NA,NA,NA,NA
expire,expiration,nomlex,NA,NA,NA,NA,NA,NA
assemble,assembly,nomlex,NA,NA,NA,NA,NA,NA
bury,burial,nomlex,NA,NA,NA,NA,NA,NA
rearrange,rearrangement,nomlex,NA,NA,NA,NA,NA,NA
incline,inclination,nomlex,NA,NA,NA,NA,NA,NA
conceal,concealment,nomlex,NA,NA,NA,NA,NA,NA
recollect,recollection,nomlex,NA,NA,NA,NA,NA,NA
range,range,nomlex,NA,NA,NA,NA,NA,NA
act,action,nomlex,NA,NA,NA,NA,NA,NA
commit,commitment,nomlex,NA,NA,NA,NA,NA,NA
encamp,encampment,nomlex,NA,NA,NA,NA,NA,NA
rebut,rebuttal,nomlex,NA,NA,NA,NA,NA,NA
block,blockage,nomlex,NA,NA,NA,NA,NA,NA
block,blocking,nomlex,NA,NA,NA,NA,NA,NA
accredit,accreditation,nomlex,NA,NA,NA,NA,NA,NA
repair,reparation,nomlex,NA,NA,NA,NA,NA,NA
own,owner,nomlex,NA,NA,NA,NA,NA,NA
depose,deposition,nomlex,NA,NA,NA,NA,NA,NA
visit,visit,nomlex,NA,NA,NA,NA,NA,NA
reassess,reassessment,nomlex,NA,NA,NA,NA,NA,NA
administer,administration,nomlex,NA,NA,NA,NA,NA,NA
appropriate,appropriation,nomlex,NA,NA,NA,NA,NA,NA
congregate,congregation,nomlex,NA,NA,NA,NA,NA,NA
promise,promise,nomlex,NA,NA,NA,NA,NA,NA
apologize,apology,nomlex,NA,NA,NA,NA,NA,NA
negate,negation,nomlex,NA,NA,NA,NA,NA,NA
retrieve,retrieval,nomlex,NA,NA,NA,NA,NA,NA
emigrate,emigration,nomlex,NA,NA,NA,NA,NA,NA
co-opt,co-optation,nomlex,NA,NA,NA,NA,NA,NA
rely,reliance,nomlex,NA,NA,NA,NA,NA,NA
rival,rivalry,nomlex,NA,NA,NA,NA,NA,NA
propel,propellant,nomlex,NA,NA,NA,NA,NA,NA
prepare,preparation,nomlex,NA,NA,NA,NA,NA,NA
connote,connotation,nomlex,NA,NA,NA,NA,NA,NA
transfer,transferee,nomlex,NA,NA,NA,NA,NA,NA
support,support,nomlex,NA,NA,NA,NA,NA,NA
question,question,nomlex,NA,NA,NA,NA,NA,NA
condense,condensation,nomlex,NA,NA,NA,NA,NA,NA
submit,submission,nomlex,NA,NA,NA,NA,NA,NA
fight,fight,nomlex,NA,NA,NA,NA,NA,NA
